linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,1000,0.7865319865319865,643,75,525,242
False,0.01,0.05,1000,0.7252525252525253,543,66,534,342
False,0.01,0.05,1000,0.7414141414141414,553,52,548,332
False,0.01,0.05,1000,0.7851851851851852,633,67,533,252
False,0.01,0.05,1000,0.6363636363636364,407,62,538,478
False,0.01,0.05,1000,0.7158249158249158,527,64,536,358
False,0.01,0.05,1000,0.6841750841750842,484,68,532,401
False,0.01,0.05,1000,0.7562289562289563,579,56,544,306
False,0.01,0.05,1000,0.7010101010101011,504,63,537,381
False,0.01,0.05,1000,0.7663299663299663,602,64,536,283
False,0.01,0.05,1000,0.7218855218855219,507,35,565,378
False,0.01,0.05,1000,0.7851851851851852,628,62,538,257
False,0.01,0.05,1000,0.6430976430976432,423,68,532,462
False,0.01,0.05,1000,0.6693602693602694,463,69,531,422
False,0.01,0.05,1000,0.7542087542087542,584,64,536,301
False,0.01,0.05,1000,0.7481481481481482,574,63,537,311
False,0.01,0.05,1000,0.734006734006734,554,64,536,331
False,0.01,0.05,1000,0.7515151515151515,579,63,537,306
False,0.01,0.05,1000,0.7784511784511785,599,43,557,286
False,0.01,0.05,1000,0.6922558922558922,482,54,546,403
False,0.01,0.05,1000,0.7454545454545455,545,38,562,340
False,0.01,0.05,1000,0.7104377104377104,515,60,540,370
False,0.01,0.05,1000,0.767003367003367,598,59,541,287
